,date,title
21,2020-02-05," 권회훈 SUB 나닮은 뿌링치즈볼+뿌링불닭쫄볶이+뿌링핫도그+꿀호떡 먹방. Mukbang  0:26 진짜 배우신 분 2:00 드디어 초점이 !!!ㅜㅜㅜㅠㅠ 다이어트 중에 보면 괴롭긴한데 내 심정을 대신해서 와구와구 먹어주시는 건 같아서 이것만 보게된다 초점까지 먹는건 좀 ig~ 1:29처럼 멀리서 찍으면 ㄹㅇ 더 보기좋음 ㄹㅇ찐 게걸스럽게 먹는데 하나도 안드럽고 ㅈㄴ맛있어보임 9:55  ㅋㅋㅋㅋㅋㅋ 돼지멱따는소리
핵꿀잼 맛있겠다 근데 너무 쩝쩝 소리..... 5:07 묻은거 신경쓰여 ..!! 1:15차안에서 먹방? 9:55 돼지 멱따는소리 3:33 오우,, 입술 쉣 Tbh, you are really funny, I love it!
♡ 저날 도대체 몇 칼로리를 먹은걸까?? 2:34 치이스벌 처음 유투브 댓글달아요ㅎ
한참 웃었어용ㅎㅎ너무 맛있게 드세요ㅎㅎ꿀잼♡
잘보고 갑니당~^^ 나도 방금 뿌링클 먹었는데ㅎㅎ
꿀맛~~ 4:36 8:51 ""야! 호떡   넣을게.."" Kkkkkkk🤣 치즈볼 ㅜㅜㅜ 너무 맛있겠네유,,"
22,2020-10-17," 나도나도DoDo 🧀🔥청년다방 신메뉴 치즈볼 떡볶이 먹방과 가벼운 홍대 데이트 브이로그 :D  나도님 대박이에요 ㅠㅠ 
신제품나오자마자 달려가시다니 ㅠㅠ 오늘두 완젼기엽구 잘머그셔요 ㅠㅠ 
+와댓이 32개야 엄청빨리왓넹 사랑하면 닮은다더니 닮아가는거같아 외모가 That smile at 1:23 melted my heart :) 점심에 떡볶이 많이먹어서 안먹고 싶었는데 저거보니까 먹고싶눼...하..나 돈없눈데... 韓国旅行に行けるようになったら、絶対行きたい sometimes i want overseas delivery for food like this.... bc its either rare or nonexistent in my area... plus now we cant travel... 항상 청년다방 가면 감튀랑 떡볶이랑 같이 먹어야 되는데ㅜㅜㅜㅜ떡볶이 나오기 전에 감튀부터 나오니까 기다리면서 다 먹어버린단 말야ㅑㅜㅜㅋㅋㅋㅋ ooh any song by zico :D 1:06
fiesta by izone 5:55 仲良し夫婦憧れる🥺💕 today was a long day for me and watching this made everything better i love you guys so much please stay healthy!! カップル繋ぎ
可愛すぎやないか🥺❤️

ほっこりをありがとう🥰🌈 FIESTAだ〜！！ 저희남편 떡볶이 싫어해요 흑흑ㅠ 인간도 아님...ㅠ 나쁜ㄴ놈아라니 ㅋㅋㅋ 현실 커플 혹은 부부 ㅋㅋ 싸우진 마세요~~^^ 悪阻で食べたくても食べられないからいつも見て楽しんでます…。ナドちゃんも今のうちたくさん美味しいもの食べてね。。 ナドちゃん今日もかわいいです😊😊韓国料理の食べ歩き早くしたいな～ So cute and lovely couple!!😍💕💜 So kuteeeeeee~~~~~~ I'm so hungry rn I want to go to Korea so bad 7:05 아 ㅋㅋㅋ엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ소리가 웅장해지면서 악마입니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ최고예요"
23,2020-09-18," [AmiAmi]아미아미 치즈볼 종류가 이렇게 많다고? 7가지 치즈볼 치즈스틱 소떡 뿌링핫도그 먹방!! Cheese ball Cheese stick hot dog Side menu mukbang  It's a delicious kind of skewer! 우와 치즈볼 완전 좋아하는데
색깔이 너무 이쁘네요  이젠 치킨집에서 치즈볼은 뺄수없는 메뉴가 되었나보네요.. 배달음식이라고눈 거의 햄버거 밖에 없는 호주에서 너무 부럽게 잘 보고 갑니다.......ㅜㅜ 한국이 그리워용 That's a lot to eat 😂 looks delicious tho I can only speculate Those stretchy cheese looks amazing 😍 1:23 start eating ❤ Çok tatlısın❤ 처음에 색깔 알록달록해서 경단 먹방인가? 했는데
치즈볼이라니...🙉
 와 요즘 치즈볼 정말 다양하게 나왔네요😍
 치즈스틱이랑 소떡소떡 핫도그도 비쥬얼 끝내주네요💛 Who loves AmiAmi's MUKBANG???❤️❤️❤️ 와!!!
치즈볼 종류가 이렇게 많았어요? 오늘도 1등 Love Ami Ami 🥰😻😻❣️ 🥰😻🙆‍♂️💗🤩❤ Waiting for this every day. AMI means an angel who helps us to releases stress in this corona time. Love You AMI.💕💕 너무 많다... 내 식욕도 너무 많다... 정년까지 안전운행 하도록 최선을 다하겠습니다 아미님 응원해주세요! Muito bom dia 😃😃😃muita coisas gostoso 😋😋😋bom apetites🙏🙏🙏🙏❤❤❤❤⛅⛅⛅ 🖤🖤🖤🖤🌸🖤🖤🖤🖤 cutie Ami unnie 🤗💖 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗"
24,2020-06-03," 홍윤화 김민기 꽁냥꽁냥 뿌링클 전메뉴 먹방!!!! 🍗 뿌링 치즈볼 뿌링 핫도그 뿌링 소떡까지!!! BHC BBURINGKLE CHICKEN MUKBANG [홍윤화 김민기 꽁냥꽁냥]  살이 너무많이 빠지셨는데? 윤화 언니 살 진짜 많이 빠지셔서 1차깜놀 너무 맛있게 드셔서 2차깜놀 다이어트 중이었는데 이 영상을 보고 나도 모르게 뿌링클 시리즈 주문하고 있어서 3차깜놀..! 아 진짜 먹을 복 타고나신것 같아요
다음에 중국당면 크림파스타 만들어 먹어주세요 Hello🤗, I am a great admirer of what you do. I live in Latin America 🇨🇱(that's why I speak Spanish). I do not know English well. So now I am using a translator. In my country it is 9:30 in the morning. Although sometimes I do not understand what they are talking about, I am very happy to see them. I wish you the best, take good care of yourself. I love them. Los amo♥️ (in spanish). Even I'm not  korean and I don't understand anything 😂 I still love them and still watching😍❤ they are so cute and adorable 😘❤❤ 1:27 아니 소리가 너무 귀여워 ㅋㅋㅋㅋ 0:25 윤화)뿌링치즈볼  0:38 민기)뿌링핫도그
0:48 윤화)뿌링소떡소떡 1:24 민기)뿌링클 닭다리
1:00 윤화) 뿌링클 닭다리  1:49 민기) 뿌링소떡소떡
2:27 윤화) 뿌링핫도그 2:50 아잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 받아주는거봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 센스쟁이 ㅠㅠㅠ큐ㅠㅠㅠㅜㅜ 😂💖 2:44 기여워 ㄱ...5살 애기 처럼 왜맨날 묻히고 먹어?

급하게 먹어서 그런가봐.. 목소리에 비해 음식소리가 잘 안들려서 아쉽네요ㅠ 크~~역쉬 제가 좋아하는 윱튭들의 먹방 클라뜨는 👍👍역쉬 쵝오~~대다내여!! 난 이영상을 보고 치킨발굴장인을 보았다 이거  보면서울었어요ㅜㅜ 7시간동안  굶었는데..ㅜ.ㅜ흐흑흫흐흑너무맛있겠잖냐..ㅜㅜㅜㅜㅜㅜㅜㅜ손이떨려요오ㅜㅜ 겁나 맛있겠다..내가 제일 좋아하는 뿌링뿌링..쩝.. 시켜 먹어야징!! 민기오빠 오늘따라 유독 하이텐션이신거같아요ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋ 윤화언니는 오늘도 귀여우셔😭❤️ 2:58 뿌링클소떡소떡,뿌링클치즈스틱,뿌링클핫도그,뿌링클감자,뿌링클 치즈볼,뿌링클 치즈까지(?) 꺄아아 저는 뿌링클과자 사왔아요>< 어쪈지 오랜만에 땡기더니 오늘은 뿌링클의 날이었어요🤩🤩🤩 오늘 저녁은 뿌링클인가 ..... 윤화언니랑 민기 삼촌은(?) 언제 엄마 아빠가 될지...사랑해요♥"
25,2019-12-31," YounTV ASMR 연TV ASMR 치즈볼 (BHC, 교촌, BBQ) 6 Kinds of CHEESE BALLS Real Sound Mukbang 리얼사운드 먹방                     "
26,2019-11-30," 율이 Yulii 안녕 치즈볼! 오랜만이야!!!!  1:46 ㄱ..귀여워ㅓ.. 0:49 귀엽당........ 인간 치즈같아..머리카락도 하얗고 치즈볼 좋아하고ㅋㅋㅋ 율이 피는 아마 치즈로 되어있을꺼야 1:45 1:33 꿀호떡 한입씩 베어 물때마다 너무 귀여우시다 ㅜㅜㅜㅜ 3:25 너무 귀여워❤️❤️❤️❤️ 0:40 한입 베어무는거 너무 귀엽다 1:49 
떡의 느낌이 강해 하는데 그 강해 말투가 너무 귀엽다ㅠㅠ 0:42 즈볼 첫입
1:31 꿀호          떡 첫입 ☆☆☆
1:38 비유법의 신세대
2:19 뿌링 핫도그 첫입 그냥 꾸로떠기 꿀-호-떡↘️이면 이거는 꿀-호-똑‼️ 1:45 3:27 왤케 귀여운거야ㅋㅋㅋㅋㅋ 율이언니랑 치즈볼은 절대로 뗄 수 없는 관계...♡ 그게 바로 사랑 1:45 꿀호.....떠억!!!!!! 0:50초에 치즈볼먹는거왜그렇게귀여워요? 역시치즈볼하면 하율이지 꾸루 .. 떡  !̆̈ ⍤⃝𓂭런 늨낌 ? 개귀엽다공 ㅋㄹㅋㄹㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋ 처음부터 너무 귀엽잖아.. 율탱탱 볼탱탱 모음집같해🥰 너무 사랑스럽잖아☺😍😍😍😍😍😍
처음부터 끝까지 애기볼탱탱이 유지해서 너무 심쿵💘💘💘💘💘💘💘 꿀호떡이랑 꿀호... 떡!이 모가 다른 거야ㅠㅠㅠ 그냥 언니가 넘넘 귀엽자나여ㅜㅜㅜㅜㅜㅜㅜㅜ 2:55 긴 소시지가 아니라 핫도그?! 3:43 이게 자신감? (잣인감?)"
27,2020-02-13," 푸딧 FoodEat 굽네 오븐 사이드 신메뉴 (볼케이노 치즈치밥, 갈비천왕 치즈치밥, 달콤 크림볼, 찹쌀 치즈볼) 먹방 Chicken Rice & Cheeseball Mukbang モッパン  조금 덜 쩝쩝 하셨으면 좋겠습니다 응원할께요:(😚 아악 뭐야 귀여워 이언니, 구독한뒤로 영상 맨날 챙겨보고이써옥 졸귀탱 언니 하고싶은거 다해 ㅠㅠㅠㅠㅠ 언니 치즈폭탄 피자도 먹어줘요....긍데 언니의 귀야운 쫍짭거림이 줄어든거같아서 맴이아파요 음식은 본인 스타일대로 맛있게 즐겁게 즐겨야하는곤데 ㅠㅠㅠㅠㅠㅠ 누나 죄송해요.. 얼굴 밖에 안보여요🥺 흐핳.. 너무 기여워요 언니.. 언니 때문에 저 심쿵사로 죽을 것 같은데 어떡하죠.. 누나 치킨 뭐먹지하다가 보게됐는데 귀여운 목소리부터 평가까지 완전완전 제 취향이에요! 앞으로도 영상 기대하며 응원할게요~! 목소리도 독특하게 매력 있고, 매일 메뉴도 다양하고 먹방 유튜버 중에서도 뭔가 끌리는 특유의 뭔가가 있는데 !!! 얼른 사람들이 더 많이
알아서 흥했으면 좋게따 ㅠㅠ 하지만 나만 알고 싶은 유튜버지롱^.^
2:58 여긴 킬링파트 🤩🤩🤩 지한님 게장드셔주시면 안되나요?
제가 게장을 엄청 조아하는데
올려주시면  제가 매일 볼 자신 있습니당 제발
올려주세요 0:43 제가 그만큼 푸딧님을 좋아한답니닷 언니 나 또 왔어 기억하죠 너무너무너무너무 귀여워서 울고 싶어요 한강 만들 수 있을 것 같아요 ❤ 목소리가 너무 귀엽다 ㅋㅋㅋ I love taking big bites. Much more flavor! 하ㅠㅠㅠㅠㅁㅊ너무귀엽다ㅠㅠㅠ음식설명을 진짜 오ㅑ케 잘해???!!!!언니 나 언니 페북보다 넘어왓는데 구독할래...너무이뻐ㅠㅠㅠ❤️❤️❤️❤️❤️❤️ 요를레이히히후 모음집 원해요 ❤ 솔직하고 자연스러운 먹방 좋아요ㅋㅋ 가져와바쓰요옹 (아 귀여우ㅓ..) 치즈소스 좋아하는데 꼭 먹어봐야겠다요! 😉👍🏻🌈 치즈치밥맛있어요 
ㅎㅎㅎ 목소리 ㅠㅠㅠㅠ 매일 내 옆에 앵겨두고 카페가서 맛있는거 왕창 사주고 싶은 친구일듯 2:13 여기 넘 좋음 ㅎ 립 어디꺼인지 알수있을까요?ㅎㅎ"
28,2020-07-07," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛..  근데 확실히 20시간 굶고 먹으시는거라 그런지 평소보다 차분하신듯 두 분 다 ㅋㅋㅋㅋ 하... 뿌링클 먹고싶다... 그냥 먹는 뿌링클도 맛있는데 배고플때 먹으면 핵꿀맛... 근데 본형님 뭔가 더 잘생겨지신거같아요!!! 머리때문인가!!! 1:45 본형님 왤케 간절하게 쳐다보시냐고욬ㅋㅋㅋㅋ 누가보면 소연님이 먼저 드시는 줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 음료 따를땤ㅋㅋㅋㅋㅋㅋㅋ
그거 아니야... 이르케 보여주는거야....
왤케 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 왜 두분은 갈수록 예쁘고 잘생겨지시는거같지,,?? 나빼고 모두 시간을 거스르는건가 마이크도 안하고 왜 속삭이세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀여워영 ㅋㅋ 2:15 이제부터 제 이름 뿌링클 다들 그러잖아 외국에 살아서 못먹는 외국인들보다 뿌링클 아는데 외국가서 못먹는 사람이 제일 불행하다고 그게 나야 진짜 먹고싶다 푸들커플님 진짜로 잘드시고 살빠져서 더 멋져지고 예뻐졌어요!!!! 통통하던 시절도 물론 멋지고 예뻤지만
뿌링클 치킨에 뿌링소스도 맛있지만 핫소스 추가해서 찍어먹으면 2배 아니 100000배는 더 맛있어요 매콤해서 치즈시즈닝이랑 딱 잘어울리고🔥🔥 본형님이 음료수 따를때 그릏게 하는거 아니야....할때 넘 귀엽고  웃겨요 😍 🤦 씁.........아 맛있겠다........ㅠㅠ
그리고 굶다가 맛있는거 먹으면
세.젤.맛 굶다가 많이 먹으면 더 찔수 있으니까 평소에 조금씩 많이 드세용 건강에 피해가지 않게 든든히 챙겨 먹고용 1:55 본형님이 달라고 하시는 거 같은뎅ㅋㅋㅋ 1:49 아기가 밥 먹는데 할머니가 지켜보시는거 같앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 1:47 본형님 왜이리 얼굴을 가까이 가져다대세요 ㅋㅋㅋㅋ... 보는사람은 너무 부담스럽..워요.... 본형님 살빠지셔서 그런가 얼굴이 완전 조각 미남이 되셨어요 😍😍 ㅠㅠ 소연님도 볼이 쏙 ! 들어가시고 전에도 예쁘셨지만 뭔가 더더 천사얼굴(?)이 되신 느낌이랄까?  🥰🥰😭 소연언니는 너무 이쁘고 본형오빠는 너무 잘생겼어용ㅠ 제가 제일 좋아하는 환상에 커플 이예용 ㅜ❤️❤️ ㅠㅠ 어제 뿌링클 먹었는데.. 지금 또 먹고싶다
ㄹㅇ 뿌링클 맨날 먹고 싶어 푸들커플 영상은 유튜브 알고리즘으로만 보다가 어느순간 재밌어서 구독눌렀는데 올라오는 영상들 안빼놓고 다 보는중이에요ㅠㅠㅠㅠ 혼자 흐뭇해서 실실대는 중ㅋㅋㅋㅋ 구독하길 잘했다는 생각 들어요ㅜㅜㅜ퓨ㅠㅠ 앞으로도 영상 많이찍어주시구 오래오래 가셔서 결혼까지 골인하시길🙏🙏 새로운 한 팬이❤💜❤ 아 너무 귀여우세여 ㅋㅋㅋㅋㅋㅋㅋ 넘칠랑말랑 넘칠랑말랑 ㅋㅋㅋㅋㅋㅋㅋㅋ 이제 다이어트의 지옥에서 해방이시네요ㅠㅠㅠ 전 이제 시작해야...할..것...."
29,2020-03-31, 세영 교광님이 드신 치즈볼 리얼사운드 먹방 Fried Cheese Ball Eat Sound                     
30,2020-05-12," 유디티TV ASMR BHC 뿌링클 전메뉴 뿌링닭다리 & 뿌링치즈볼 & 뿌링핫도그 & 뿌링콜팝 & 뿌링소떡 & 뿌링감자 & 뿌링소스 먹방 CHEESE CHICKEN MUKBANG  Pretty sure this guy works out so that he could eat more. 와 나도 저렇게 뿌링클 시리즈 싸아놓고 원 없이 먹어보고 싶다. 4:16 😂😂what is that....I thing that is invisible mozarella chesse😂😂 From the the crunch to the cheese pulls, this was epic! 4:23 엌ㅋㄱㅋㅋㄱㅋ빵터짐ㅋ 뿌링클은 먹어도 먹어도 질리지ㅏㄱ 않는단 말이지 유디티님 혹시 돈까스먹방도 해주실수있나요? 돈까스먹방을 많이 보지못했어서요... 유디티님이드시는걸 보고싶어요... BRASILEIROS?.E eu fico com fome:( 4:18 me when I suddenly find out there's hair in my food 4:13 Lol haha edited:thanks for 2 likes Am i the only one who thinks that he has become thin in this quarantine ?🤔 The way he puts the foods like they're precious. Adorable (*¯︶¯*) 아*리카에서 시청자 10명정도 있을때 처음 봤었는데 이렇게 유명해 지시다니..
그동안 엄청 노력하셨나봐요ㅠㅠ
토닥토닥. 앞으로도 화이팅♡ 와진짜ㅜㅠ 노랑노랑 진짜 맛있겠다..  푸짐하게 잘 드셔줘서 감사합니다ㅜㅜ 덕분에 이새벽에 대리만족 했어요..♡ I love the golden color of fried foods, yum! The crunch is such a great sound as well ☺️ 형은 왜 살이 안쪄? 저렇게 많이먹는데 관리를 잘하는건가? 운동하는모습도 유튜브에 담아서 올려주면안될까? Don.t forgot the imaginary cheese pull haha🤣👌 I'm watching this video's because we don't have food at home 🤤 4:12 치즈 연기 ㅋㅋ 오늘도 좋은 먹방 감사드려요 지나가다가 이 글 보시는 분들도 오늘 하루 행복하세요 ㅎㅎ 있는 돈 없는 돈 끌어모아서 혼자 서울 올라와서 낮엔 공부하고 밤엔 알바하고 아등바등 살고있는데 컵라면 먹으면서 보기엔 너무 잔인한 영상이다 ㅜㅜ 나중에 돈 많이벌면 진짜 돈 걱정없이 먹고 싶은거 다 시켜먹을거야"
31,2020-05-17," 마이맘 TV 주말 야식으로 치즈볼을 직접 만들었어요 (엄마표 치즈볼 VS BHC 치즈볼 더 맛있을까) 간단한 야식 만들기 | 마이맘 TV  나도 치즈볼 좋아하는뎅ㅠㅠ 2:15 
슬기로운 의사생활 cut! 다음엔 머랭쿠키나 마카롱 만들어주세요 !! 치즈볼 만들때 
모양은 안예쁘게 해도돼서 다만 조금 동글하게하고 기름에 넣으면 치즈볼이 돌면서 예뻐지건든요🍉 1:17초에 티비에 슬기로운 의사생활 나옴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저는 치즈볼 좀 안 좋아하는데 
이 영상을 보니 먹고 싶네요~^^
한번 치즈볼 만들어서 먹어봐야겠네요 저기뒤에 슬기로운의사생활이 보이네용 ㅎㅎ )치즈볼맛있긴한데너무비싸더라구요 ㅠ마이맘님처럼저렴하게재료를사서만드는것두좋을것같은데 실패할까봐겁이나서잘못만들겠더라구요저는 ㅠㅠ😔정작마이맘님은 금손이신가 .... 나도 오늘 집에서 치즈볼 먹는데
빨리 먹고십당!! 치즈볼 맛있겠다ㅠㅠㅠ진짜 정성 가득,,❤️ 한번 만들어봐야겠어요ㅎ 헉🙊 방금 마이맘님 이케아 쇼핑 다보고
볼거 찾고있었는데 또 마이맘님의 영상을 보러왔네용!!😉 저는 마이맘께서 요리하는 영상이 너무 좋아요❣요리  영상 자주 올려주세욤💟 치즈볼맜있게보인다. 마싯겠다 ㅜㅜㅜ
치즈볼 겁나 좋아하는데 .. 마이린 진짜 변성기네❤ 뒤에 슬기로운 의사 생활 ㅋㅋ 마이린님 부러워요ㅠ 마이맘 짱이에요!!👍❤️❤️ 치즈볼 맛있겠다... 치즈볼 속에 치즈만 넣지마시구 치즈랑 크림치즈 설탕 섞어서 넣으면 맛있어용 6:17마이맘님 귀여우세요😋(크큼)"
32,2020-06-22," 바다곰조해웅SeaBear 야호 뿌링치즈볼 뿌링핫도그 뿌링소떡소떡 치즈스틱 먹방ㆍCHEESE BALL CHEESE CORN DOG CHEESE STICK yogurt sauce ASMR Mukbang  진짜 맛있는데 너무 비쌈 ..... 근데 BHC도 뿌링시리즈가 진짜 맛있고 인기 많은거 알고 비싸게 파는거 가타 ..... 제발 가격좀 내려줬으면 😭😭 배보다 배꼽이 더 큰 bhc 사이드메뉴 1:09 소떠소떠라고 하셔 ㅠㅠ 너무 귀여우세요🤣🤣🤣 뿌링클치킨도 먹고싶어요 ㅎㅎㅎ Thank you for watching ! ! 오빠 NASA에서 찾는다면서요 Yay for bhc! They have some great food :-) BHC는 다 좋은데.. 가격이.... 쓰읍..
가격만 아니였으면 맨날 시켜먹을텐데.. Bhc는 사이드메뉴가 너무 훌륭해서 사이드 메뉴만 드시는데도 너무 맛있어보여요😊😊 저는 뿌링핫도그랑 뿌링치즈볼이 제일 좋아요:) 두 개 다 드셔 주셔서 대리만족 최고에요!!😁😁 나도 뿌링클 사이드메뉴에 플렉스 해보고 싶다 Korea has legit the tastiest food ever! 난 왜 아직 먹어본 게 왜 치즈볼 뿐인그아 영업마감한 시간에 재생해서 증말 다행.
아는 맛이라 더 먹고싶네요 ㅠㅠ
이팅사운드 외 잡음 거의 안 잡히는거 보면 해웅님이 얼마나 노력하는지 알거가틈 1:34 Start eating 뭔가 피곤해보이시는데 기분탓이겠죠..?ㅠ 全部美味しそう😍💕
どれか1つ何でもいいので､
下さい🙇‍♀️💕
食べさせて下さい🙈❗️ 이거 보니깐 울형이 한동안 뿌링클에 빠져서 50만원을 전부다 뿌링클에 썻던거 기억나네 그 뒤로 뿌링클 혐오함 지금은 뭐든 먹지만 야호래..... 아가곰..... 기여웡.....❤ 헐..나도 저렇게 사이드 메뉴 촤라락 먹어보고 싶다ㅠㅠㅠ치즈볼 밖에 안 먹어봤는데ㅠㅠㅠㅠ 아 진짜 미치겄네 제목에 야호 뭐예요 귀여워 죽겠서 ㅠㅠㅠㅜ 😂 1:34 치즈볼 소리무슨일인데여.. 이어폰 끼고잇다가 진짜 왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넘좋잖아요ㅠ"
33,2020-10-13," 박병진용사 치즈볼 많이 먹고 싶었습니다  오프닝 점점 빨라지는거 킬포ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 매운치즈볼 단종입니다 가게에서 잘못준거임 공홈이랑 왜 다름? 비비큐 정신 못차렸네 저번에 메뉴가격으로 장난질 하더니 ⠀⠀⠀⠀<행운을 주는 댓글>⠀
우연히 이 댓글을 보신분은 좋아요를 
짝수로만들시 연애,학업,우정 대박❤
홀수로만들시 금전,사업,취업 대박 💛 1:00 쌋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 0:39 본인만 광고안줬다고 소신발언하는 병진쓰.. 역시 기대를 져버리지 않는 병진님!!
앞으로도 먹방 많이 찍어주이소~ ㅋㅋㅋㅋㅋㅋㅋ병진쓰는 왜 자신을 모르는가..
누가봐도 못먹을꺼같은 도전을 하는 그는🙄
맛표현이 세상 제일 어렵다🤣🤣🤣🤣 메인은 치즈볼인데 치킨먹을때가 더행복해보옄ㅋㅋ 5:31 여기서 라면까지 먹는건 있을수 없는 일이에요!


5:33 : 병지니 쇼콜라 치즈볼 흘린 내용물 어디갓어? 순식간에 혀로 핥아버린거야? 6:54 168시간의 전설 누룽지 돌밥 등장 ⭐️ 전부터 얘기하고 싶었는데 제발 밥보관용기사서 냉동실에 넣어놓고 먹을때마다 전자렌지3분만 돌려서 드셔주세요ㅠ 그럼 밥솥수명도 안닳고 항상 새밥먹을수있고 밥을 빨리 처리해야된다는 압박감에서 벗어날수 있어요. 무엇보다도 한그릇에대한 일정한 정량이 딱 정해져있어서 과식도 잘안하게 되구요. 한번 돌린밥은 왠만하면 다먹으면 좋겠지만 다못먹을것같음 덜어서먹고 남은건 한번더 재냉동시켜서 나중에 먹어도 밥솥에서 오래된밥보다는 상태 괜찮을거에요~ 오래된밥은 건강에도 안좋아요! 6:13 이거 가짜사나이2기에 교관님이 나같으면 포기하고 커피먹었다 이거 아닌가욬ㅋㅋㅋㅋㅋ 아니 여려분 라면 먹을때 라면이 킬포가 아니라
인간 밥먹을때 등돌리고 코박죽하는 딱지가
킬포닙니다 미동도 없어ㅋㅋㅋㅋ귀여죽겠다 0:26 하야면서 치즈맛 나는 크림치즈볼
1:38 : 노란거 크림치즈볼 형 ㅋㅋㅋ 쿨타임기다렷다가 스킬쓰는거 레전드오프닝이네 요약
1따단 : 0:56
2따단 : 1:16
3따단 : 3:19(ASMR) 0:12에ㅋㅋ와컴에도부치시네ㅋㅋ 라떼는 먹을게 많이 읎어서 목먹었는디 요즘은 먹을게 넘치는구만 기래"
